SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,AMT_APPLICATION,CNT_PAYMENT,AMT_CREDIT,AMT_GOODS_PRICE
100137,0,Cash loans,F,0,225000,45625.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20284,365243,-1990,-2556,Unknown,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.086719387,0.510852906,12,0,12,0,0,0,0,0,0,0,0,2757029,0,15.99563863,445536,473144.6125
100137,0,Cash loans,F,0,225000,45625.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20284,365243,-1990,-2556,Unknown,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.086719387,0.510852906,12,0,12,0,0,0,0,0,0,0,0,1487316,179550,4,535311,449775
100137,0,Cash loans,F,0,225000,45625.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20284,365243,-1990,-2556,Unknown,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.086719387,0.510852906,12,0,12,0,0,0,0,0,0,0,0,1407663,0,15.99563863,445536,473144.6125
100137,0,Cash loans,F,0,225000,45625.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20284,365243,-1990,-2556,Unknown,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.086719387,0.510852906,12,0,12,0,0,0,0,0,0,0,0,2698582,0,15.99563863,445536,473144.6125
100137,0,Cash loans,F,0,225000,45625.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20284,365243,-1990,-2556,Unknown,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.086719387,0.510852906,12,0,12,0,0,0,0,0,0,0,0,1052940,45000,10,462586.5,382500
100138,0,Cash loans,M,0,135000,29223,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.04622,-14339,365243,-1104,-4620,Unknown,2,1,1,TUESDAY,14,0,0,0,0,0,0,XNA,0.607561818,0.572682505,0,0,0,0,-242,0,0,0,1,0,0,1257287,45000,0,434911.5,366750
100138,0,Cash loans,M,0,135000,29223,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.04622,-14339,365243,-1104,-4620,Unknown,2,1,1,TUESDAY,14,0,0,0,0,0,0,XNA,0.607561818,0.572682505,0,0,0,0,-242,0,0,0,1,0,0,1620916,108886.5,10,471645,398693.25
100139,0,Cash loans,F,1,157500,24016.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.010276,-13286,-2305,-6685,-4955,Unknown,3,2,2,WEDNESDAY,10,0,0,0,1,1,0,Business Entity Type 3,0.601408365,0.096318693,6,0,6,0,-1868,0,0,1,0,0,3,1834279,23845.5,15.99563863,163093.5,142422.75
100139,0,Cash loans,F,1,157500,24016.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.010276,-13286,-2305,-6685,-4955,Unknown,3,2,2,WEDNESDAY,10,0,0,0,1,1,0,Business Entity Type 3,0.601408365,0.096318693,6,0,6,0,-1868,0,0,1,0,0,3,2043790,30600,4,165395.25,145800
100139,0,Cash loans,F,1,157500,24016.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.010276,-13286,-2305,-6685,-4955,Unknown,3,2,2,WEDNESDAY,10,0,0,0,1,1,0,Business Entity Type 3,0.601408365,0.096318693,6,0,6,0,-1868,0,0,1,0,0,3,2352977,23845.5,12,162963,142422.75
100139,0,Cash loans,F,1,157500,24016.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.010276,-13286,-2305,-6685,-4955,Unknown,3,2,2,WEDNESDAY,10,0,0,0,1,1,0,Business Entity Type 3,0.601408365,0.096318693,6,0,6,0,-1868,0,0,1,0,0,3,1206441,67500,6,190446.75,164250
100143,0,Revolving loans,M,0,162000,13500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-22881,-3420,-1481,-4802,Core staff,2,2,2,TUESDAY,10,0,0,0,0,0,0,Government,0.678124761,0.683268831,0,0,0,0,-1499,0,0,0,0,0,4,2124892,454500,24,380247.75,362250
100143,0,Revolving loans,M,0,162000,13500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-22881,-3420,-1481,-4802,Core staff,2,2,2,TUESDAY,10,0,0,0,0,0,0,Government,0.678124761,0.683268831,0,0,0,0,-1499,0,0,0,0,0,4,2634171,179910,12,232672.5,224955
100143,0,Revolving loans,M,0,162000,13500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-22881,-3420,-1481,-4802,Core staff,2,2,2,TUESDAY,10,0,0,0,0,0,0,Government,0.678124761,0.683268831,0,0,0,0,-1499,0,0,0,0,0,4,1340094,76500,12,175774.5,173250
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,1370544,157500,18,346500,346500
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,1988295,0,15.99563863,267750,380894.6125
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,2348426,0,15.99563863,267750,380894.6125
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,2033576,135000,18,354669.75,335250
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,1244108,103500,12,330149.25,319500
100144,0,Cash loans,F,0,112500,30028.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079,-296,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,0.611636696,0.510852906,9,2,9,0,-1282,0,0,0,0,0,0,2351222,0,15.99563863,267750,380894.6125
100145,0,Cash loans,F,1,202500,16789.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16282,-4375,-762,-1494,Laborers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.746486406,0.739411754,6,0,6,0,-1782,0,0,0,0,0,3,1574783,427500,48,391513.5,312750
100145,0,Cash loans,F,1,202500,16789.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16282,-4375,-762,-1494,Laborers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.746486406,0.739411754,6,0,6,0,-1782,0,0,0,0,0,3,2473621,66555,10,161615.25,132277.5
100145,0,Cash loans,F,1,202500,16789.5,Family,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16282,-4375,-762,-1494,Laborers,2,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.746486406,0.739411754,6,0,6,0,-1782,0,0,0,0,0,3,1510858,92695.5,10,175515.75,145347.75
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,2790584,31432.5,6,275827.5,247466.25
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,2683203,1129500,36,873231.75,796500
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,1711995,36540,6,276147,250020
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,2162454,53185.5,12,277895.25,258342.75
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,1570588,130023,10,285815.25,296761.5
100147,0,Cash loans,F,1,135000,22099.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-16142,-2832,-3440,-3970,Laborers,3,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.410907001,0.73801962,1,0,1,0,-1198,0,0,0,0,1,4,2064478,486000,24,521527.5,474750
100148,0,Cash loans,F,0,247500,36459,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-16340,-8647,-4182,-4259,Medicine staff,2,2,2,MONDAY,17,0,0,0,0,0,0,Other,0.660559369,0.211550764,0,0,0,0,-2415,0,0,0,0,0,0,2312405,59085,12,405117,367042.5
100149,0,Cash loans,M,0,171000,26374.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-9203,-481,-1642,-1639,Low-skill Laborers,2,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,0.164463139,0.092012809,1,0,1,0,-395,0,0,0,0,0,0,2523334,55741.5,12,300609,250620.75
100151,0,Cash loans,M,0,135000,11772,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-16522,-1451,-4101,-66,Accountants,1,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.695219137,0.729566691,0,0,0,0,-398,0,0,0,0,1,1,1614986,45000,12,118545.75,94500
100151,0,Cash loans,M,0,135000,11772,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-16522,-1451,-4101,-66,Accountants,1,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.695219137,0.729566691,0,0,0,0,-398,0,0,0,0,1,1,2201450,0,15.99563863,91008,185144.6125
100151,0,Cash loans,M,0,135000,11772,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-16522,-1451,-4101,-66,Accountants,1,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.695219137,0.729566691,0,0,0,0,-398,0,0,0,0,1,1,2355232,540000,0,361008,342000
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,2468885,1440000,60,932742,803250
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,1391506,0,15.99563863,127206,196394.6125
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,1188747,29655,8,141430.5,98077.5
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,2468880,0,0,352206,196394.6125
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,2438959,720000,42,598527,443250
100152,0,Cash loans,F,0,157500,9720,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358,-4654,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.165442073,0.749021705,0,0,0,0,-1761,0,0,0,0,1,4,2386148,1345500,60,897639.75,756000
100153,0,Cash loans,M,0,202500,32526,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826,-1947,Drivers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,0.668020435,0.353987608,0,0,0,0,-1192,0,0,0,0,0,5,2452156,0,15.99563863,553990.5,596894.6125
100153,0,Cash loans,M,0,202500,32526,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826,-1947,Drivers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,0.668020435,0.353987608,0,0,0,0,-1192,0,0,0,0,0,5,1496951,0,0,632740.5,596894.6125
100153,0,Cash loans,M,0,202500,32526,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826,-1947,Drivers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,0.668020435,0.353987608,0,0,0,0,-1192,0,0,0,0,0,5,2004073,180000,18,652900.5,573750
100153,0,Cash loans,M,0,202500,32526,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826,-1947,Drivers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,0.668020435,0.353987608,0,0,0,0,-1192,0,0,0,0,0,5,2671617,59544,12,586685.25,513522
100153,0,Cash loans,M,0,202500,32526,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826,-1947,Drivers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,0.668020435,0.353987608,0,0,0,0,-1192,0,0,0,0,0,5,2386424,100854,12,599373,534177
100154,0,Revolving loans,M,0,144000,9000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-12157,-2995,-4055,-267,Drivers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.494961576,0.73801962,0,0,0,0,-329,0,0,0,0,0,1,2447853,39591,10,109284.75,109795.5
100154,0,Revolving loans,M,0,144000,9000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-12157,-2995,-4055,-267,Drivers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.494961576,0.73801962,0,0,0,0,-329,0,0,0,0,0,1,1495741,175158,12,177579,177579
100156,0,Cash loans,F,2,157500,39127.5,Family,Commercial associate,Secondary / secondary special,Married,With parents,0.018209,-14235,-5411,-2248,-5376,Medicine staff,4,3,3,THURSDAY,14,0,0,0,0,0,0,Medicine,0.597822703,0.746300213,0,0,0,0,-2703,0,0,0,1,0,1,2097640,44834.175,15.99563863,494917.0875,494917.0875
100156,0,Cash loans,F,2,157500,39127.5,Family,Commercial associate,Secondary / secondary special,Married,With parents,0.018209,-14235,-5411,-2248,-5376,Medicine staff,4,3,3,THURSDAY,14,0,0,0,0,0,0,Medicine,0.597822703,0.746300213,0,0,0,0,-2703,0,0,0,1,0,1,1730705,45000,12,495000,495000
100156,0,Cash loans,F,2,157500,39127.5,Family,Commercial associate,Secondary / secondary special,Married,With parents,0.018209,-14235,-5411,-2248,-5376,Medicine staff,4,3,3,THURSDAY,14,0,0,0,0,0,0,Medicine,0.597822703,0.746300213,0,0,0,0,-2703,0,0,0,1,0,1,1912423,22455,6,480741.75,483727.5
100157,0,Cash loans,M,0,180000,61132.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-16086,-1549,-3174,-4584,Unknown,2,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.147684817,0.669056695,3,0,3,0,0,0,0,0,1,0,2,2618763,0,0,1091250,990644.6125
100157,0,Cash loans,M,0,180000,61132.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-16086,-1549,-3174,-4584,Unknown,2,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.147684817,0.669056695,3,0,3,0,0,0,0,0,1,0,2,2694090,78718.5,6,914674.5,916859.25
100158,0,Cash loans,M,0,180000,27486,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0228,-12348,-1821,-1909,-4800,Core staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Culture,0.683702534,0.510852906,0,0,0,0,-2041,0,0,0,0,0,1,1872078,152307,24,384390,314653.5
100158,0,Cash loans,M,0,180000,27486,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0228,-12348,-1821,-1909,-4800,Core staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Culture,0.683702534,0.510852906,0,0,0,0,-2041,0,0,0,0,0,1,2216182,69255,15.99563863,329796,273127.5
100159,0,Cash loans,F,0,225000,41800.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003818,-14645,-4027,-7154,-1969,Sales staff,2,2,2,FRIDAY,3,0,0,0,0,0,0,Trade: type 7,0.571250246,0.789880347,2,0,2,0,-700,0,0,0,0,2,0,2012630,0,15.99563863,757707.75,790394.6125
100159,0,Cash loans,F,0,225000,41800.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003818,-14645,-4027,-7154,-1969,Sales staff,2,2,2,FRIDAY,3,0,0,0,0,0,0,Trade: type 7,0.571250246,0.789880347,2,0,2,0,-700,0,0,0,0,2,0,1316096,269289,12,901239.75,811894.5
100160,1,Cash loans,M,0,292500,36747,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-16667,-200,-5239,-114,Managers,2,2,2,FRIDAY,18,1,1,0,1,1,0,Business Entity Type 3,0.631961233,0.289611238,0,0,0,0,-106,0,0,0,0,0,0,1615998,79591.5,15.99563863,377295.75,377295.75
100160,1,Cash loans,M,0,292500,36747,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-16667,-200,-5239,-114,Managers,2,2,2,FRIDAY,18,1,1,0,1,1,0,Business Entity Type 3,0.631961233,0.289611238,0,0,0,0,-106,0,0,0,0,0,0,2643361,174271.5,10,424635.75,424635.75
100161,0,Cash loans,F,0,90000,13972.5,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-16219,-2599,-9329,-4325,Sales staff,2,2,2,MONDAY,9,0,0,0,0,1,1,Self-employed,0.265311748,0.317031779,0,0,0,0,-306,0,0,0,0,0,0,2632444,65925,6,220018.5,185962.5
100162,0,Cash loans,F,0,112500,18216,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439,-4488,Unknown,1,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.598243242,0.232724776,1,1,1,1,-1594,0,0,0,0,0,2,2189164,486000,48,516672,479250
100162,0,Cash loans,F,0,112500,18216,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439,-4488,Unknown,1,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.598243242,0.232724776,1,1,1,1,-1594,0,0,0,0,0,2,2375591,21420,15.99563863,284382,246960
100162,0,Cash loans,F,0,112500,18216,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439,-4488,Unknown,1,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.598243242,0.232724776,1,1,1,1,-1594,0,0,0,0,0,2,1480447,315000,36,457366.5,393750
100162,0,Cash loans,F,0,112500,18216,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439,-4488,Unknown,1,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.598243242,0.232724776,1,1,1,1,-1594,0,0,0,0,0,2,1105804,270000,48,437897.25,371250
100162,0,Cash loans,F,0,112500,18216,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439,-4488,Unknown,1,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.598243242,0.232724776,1,1,1,1,-1594,0,0,0,0,0,2,1444735,675000,48,657504,573750
100163,0,Cash loans,F,0,130500,19773,Unaccompanied,Working,Higher education,Separated,House / apartment,0.018209,-19718,-5717,-8940,-3200,Unknown,1,3,3,FRIDAY,11,0,0,0,0,0,0,Other,0.390993258,0.095070396,5,0,5,0,-1691,0,0,0,0,0,2,1999969,29952,6,289590.75,242226
100164,0,Cash loans,F,1,450000,43362,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110,-3852,Core staff,3,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.622029867,0.328063161,0,0,0,0,-845,0,0,0,0,0,0,2389895,0,15.99563863,203717.25,306644.6125
100164,0,Cash loans,F,1,450000,43362,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110,-3852,Core staff,3,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.622029867,0.328063161,0,0,0,0,-845,0,0,0,0,0,0,1257523,1125000,24,798887.25,756000
100164,0,Cash loans,F,1,450000,43362,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110,-3852,Core staff,3,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.622029867,0.328063161,0,0,0,0,-845,0,0,0,0,0,0,2704687,59053.5,6,234996.75,223026.75
100164,0,Cash loans,F,1,450000,43362,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110,-3852,Core staff,3,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.622029867,0.328063161,0,0,0,0,-845,0,0,0,0,0,0,1605984,0,15.99563863,203717.25,306644.6125
100164,0,Cash loans,F,1,450000,43362,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110,-3852,Core staff,3,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.622029867,0.328063161,0,0,0,0,-845,0,0,0,0,0,0,2289152,0,15.99563863,203717.25,306644.6125
100165,0,Cash loans,F,0,175500,35568,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21961,365243,-8887,-4379,Unknown,2,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.646688582,0.812822607,0,0,0,0,-396,0,0,0,0,0,2,2062256,32125.5,12,664404.75,580812.75
100165,0,Cash loans,F,0,175500,35568,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21961,365243,-8887,-4379,Unknown,2,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.646688582,0.812822607,0,0,0,0,-396,0,0,0,0,0,2,2527469,0,0,669251.25,677894.6125
100165,0,Cash loans,F,0,175500,35568,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21961,365243,-8887,-4379,Unknown,2,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.646688582,0.812822607,0,0,0,0,-396,0,0,0,0,0,2,1309253,42705,12,663169.5,586102.5
100165,0,Cash loans,F,0,175500,35568,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21961,365243,-8887,-4379,Unknown,2,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.646688582,0.812822607,0,0,0,0,-396,0,0,0,0,0,2,1466215,297000,12,822809.25,713250
100166,0,Cash loans,F,3,58500,15241.5,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.025164,-14359,-1894,-2908,-4480,Core staff,5,2,2,FRIDAY,8,0,0,0,0,1,1,Government,0.524817579,0.156639827,2,0,2,0,-160,0,0,0,0,0,4,1236035,21330,4,86325.75,78165
100166,0,Cash loans,F,3,58500,15241.5,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.025164,-14359,-1894,-2908,-4480,Core staff,5,2,2,FRIDAY,8,0,0,0,0,1,1,Government,0.524817579,0.156639827,2,0,2,0,-160,0,0,0,0,0,4,1770082,45000,0,98910,90000
100166,0,Cash loans,F,3,58500,15241.5,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.025164,-14359,-1894,-2908,-4480,Core staff,5,2,2,FRIDAY,8,0,0,0,0,1,1,Government,0.524817579,0.156639827,2,0,2,0,-160,0,0,0,0,0,4,2368393,68841,6,112648.5,101920.5
100167,0,Cash loans,F,0,180000,46170,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15127,-1039,-4221,-652,Unknown,2,2,2,FRIDAY,16,0,0,0,0,1,1,Hotel,0.551307869,0.16146308,0,0,0,0,-1914,0,0,0,0,0,1,2260499,42210,6,233685,234855
100167,0,Cash loans,F,0,180000,46170,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15127,-1039,-4221,-652,Unknown,2,2,2,FRIDAY,16,0,0,0,0,1,1,Hotel,0.551307869,0.16146308,0,0,0,0,-1914,0,0,0,0,0,1,2807109,67679.955,12,247218.75,247589.9775
100167,0,Cash loans,F,0,180000,46170,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15127,-1039,-4221,-652,Unknown,2,2,2,FRIDAY,16,0,0,0,0,1,1,Hotel,0.551307869,0.16146308,0,0,0,0,-1914,0,0,0,0,0,1,2236782,0,15.99563863,213750,326894.6125
